"open","high","low","close","volume","will14","ema26","next1"
420.75,421,405.03,409.43,3199.64,-47.77280226,413.6830413,410.09
409.43,411.44,405.53,410.09,1860.96,-46.21729908,413.4168901,412.14
410.09,414.82,409.39,412.14,806.37,-54.36532508,413.3223057,411.76
412.14,414.36,407.68,411.76,1327.09,-72.71990272,413.2065793,414.82
411.76,417.9,411.17,414.82,1669.12,-60.31617349,413.326092,415.53
414.82,417.98,411.89,415.53,1267.5,-57.43818403,413.4893444,415.96
415.53,417.78,413.12,415.96,1197.63,-41.29967777,413.6723559,416.11
415.96,419.76,413.61,416.11,920.85,-37.25934315,413.8529222,417.31
416.11,418.4,415.28,417.31,975.38,-30.46432616,414.109002,424.97
417.31,430,415.9,424.97,1313.9,-20.14417301,414.9135204,423
424.97,426.39,421.13,423,1142.24,-28.03364037,415.5125189,415.71
423,428.11,405,415.71,1227.79,-57.16,415.5271471,413.38
415.71,416.7,409.12,413.38,1050.18,-66.48,415.3680992,417.56
413.38,419.99,412.42,417.56,2066.84,-49.76,415.5304622,417.9
417.56,419.04,415.5,417.9,633.93,-48.4,415.7059835,420.57
417.9,423.17,417.9,420.57,564.79,-37.72,416.066281,421.5
420.57,421.66,417.96,421.5,481.01,-34,416.4687787,420.14
421.5,421.6,417.54,420.14,560.66,-39.44,416.740721,423.39
420.14,424.97,419.5,423.39,998.65,-26.44,417.2332602,422.78
423.39,424.61,421.56,422.78,847.16,-28.88,417.6441298,422.61
422.78,424.39,420.06,422.61,1096.07,-29.56,418.0119721,418.31
422.61,425.96,418,418.31,861.04,-46.76,418.0340482,419.29
418.31,420.75,415,419.29,846.56,-42.84,418.1270817,420.95
419.29,422.92,416.96,420.95,1655.44,-30.98225876,418.3361867,422.58
420.95,424.5,420.23,422.58,1258.4,-23.92903505,418.6505433,427.08
422.58,430.36,422.58,427.08,1151.1,-15.44256121,419.2749475,423.54
427.08,427.71,422,423.54,1159.6,-38.01560758,419.5908773,424.52
423.54,425.77,422.39,424.52,532.25,-38.02083333,419.9559975,429.25
424.52,431.02,424.52,429.25,632.81,-11.04868914,420.6444421,429.12
429.25,434.23,427.97,429.12,690.59,-26.57306292,421.2722612,427.87
429.12,431.37,424.58,427.87,648.34,-33.07332293,421.7609826,428.02
427.87,429.8,426.28,428.02,1030.36,-32.29329173,422.2246135,436.92
428.02,438,426.8,436.92,1179.9,-4.695652174,423.3131607,441.77
436.92,444,434.27,441.77,1580.25,-7.689655172,424.680334,451.01
441.77,451.34,440.11,451.01,930.69,-0.908090259,426.6306796,446
451.01,451.01,442.7,446,641.31,-14.69455146,428.0654441,450.71
446,450.71,443.22,450.71,698.02,-1.832460733,429.7428186,460
450.71,460,445.4,460,1112.4,0,431.9840913,464
460,469.69,452.5,464,1447.44,-11.93122248,434.3556401,469.3
464,470,461.88,469.3,899.83,-1.458333333,436.9441112,448.35
469.3,469.3,445.48,448.35,1475.35,-45.47363999,437.7889918,450.86
448.35,451.48,435.43,450.86,1919.74,-42.08443272,438.7572147,456.22
450.86,457.22,447.39,456.22,953.38,-30.33905768,440.0507543,446.44
456.22,458.12,446.44,446.44,1176.69,-51.87142228,440.5240318,452.07
446.44,454.47,446.44,452.07,293.27,-41.01097896,441.3792887,444
452.07,453.58,440,444,1306.69,-60.18518519,441.5734154,451.92
444,452.52,442.52,451.92,1262.5,-50.60173524,442.3398291,448
451.92,451.92,444.86,448,729,-63.63899335,442.759101,448.74
448,450,447.22,448.74,642.47,-61.49840903,443.2021306,460.7
448.74,462.37,447.17,460.7,1842.71,-26.9019381,444.4982691,459.1
460.7,462.34,457.92,459.1,277.86,-31.53022852,445.5798788,459.1
459.1,461.79,455.95,459.1,634.19,-31.53022852,446.5813692,461.75
459.1,464.99,455.99,461.75,1279.65,-23.86462251,447.7049715,452.13
461.75,463.49,450,452.13,1013.32,-50.69382935,448.0327514,453.97
452.13,455,450.99,453.97,1766.78,-37.28010825,448.4725476,454.95
453.97,455,449.39,454.95,869.91,-40.17607043,448.9523589,456.05
454.95,457.5,452.61,456.05,1274.72,-35.77430972,449.4781101,455.4
456.05,458.06,453.79,455.4,972.97,-38.37535014,449.9167686,457.65
455.4,459.79,454.14,457.65,274.15,-29.3717487,450.4896005,454.39
457.65,458,450.17,454.39,1237.42,-47.17400979,450.778519,454.16
454.39,455,451,454.16,1000.13,-53.80029806,451.0289991,453.24
454.16,455.88,452.35,453.24,1429.97,-65.93714927,451.1927769,432
453.24,453.85,431.88,432,1254.84,-99.63757173,449.7710898,439.65
432,442.63,427.06,439.65,1114.34,-66.80727656,449.0213794,441
439.65,441,431.01,441,680.49,-63.24808858,448.4272032,437.89
441,442,433.34,437.89,2785.85,-71.44740311,447.6466696,442.5
437.89,444.01,435.55,442.5,2887.46,-57.61734834,447.2654348,444.6
442.5,445.79,441.48,444.6,1284.15,-46.41002139,447.0679952,448.3
444.6,449.21,442.94,448.3,722.13,-35.10540788,447.1592548,452.41
448.3,452.45,445.19,452.41,915.01,-22.54812099,447.5481989,471.36
452.41,477,451.22,471.36,1764.3,-11.29355226,449.312036,523.99
471.36,545,450.55,523.99,5187.17,-17.81414278,454.843737,518.98
523.99,549,470,518.98,2673.43,-24.61866492,459.5945713,531.43
518.98,540,518.98,531.43,916.05,-14.4087256,464.9157142,530
531.43,544.53,510.97,530,2715.14,-15.58143349,469.7367724,536.12
530,541.77,485.9,536.12,1996.79,-10.56257176,474.6540485,539.2
536.12,539.67,531.52,539.2,1793.27,-8.03673938,479.4352301,567.43
539.2,576.03,536.06,567.43,2726.68,-5.930216522,485.9533612,573.18
567.43,588.71,562,573.18,2453.02,-9.995494626,492.4145937,574.11
573.18,583.67,568.07,574.11,1186.64,-9.532515017,498.4661053,583
574.11,586.3,573.35,583,1014.48,-3.878285675,504.7278753,577.38
583,589.91,565.38,577.38,3420.29,-8.525549432,510.1095141,581.98
577.38,582.13,571.71,581.98,1370.72,-5.479546711,515.4332538,575.01
581.98,581.98,571.6,575.01,1374.98,-10.69173364,519.8463461,579.26
575.01,581.8,573,579.26,1378.66,-7.642078071,524.2473575,595.99
579.26,595.99,579,595.99,1276.7,0,529.5616274,665.8
595.99,683.06,595.99,665.8,5399.75,-8.754311219,539.6533587,703.27
665.8,717.79,659,703.27,4015.14,-6.261589547,551.7731099,687.34
703.27,703.95,647.26,687.34,4406.38,-13.13122601,561.8151017,692.07
687.34,697.59,671.58,692.07,1900.47,-13.80791324,571.4636127,767.05
692.07,776.71,692.07,767.05,5696.94,-4.014128402,585.9514933,747.08
767.05,776,702,747.08,5794.92,-13.80000931,597.8869382,761.02
747.08,781.15,728.87,761.02,6019.57,-9.329378505,609.9708687,765.87
761.02,769.99,745.03,765.87,2487.23,-7.081614682,621.5189525,737
765.87,768.83,725.02,737,3884.15,-20.46160263,630.0731042,673.41
737,738.36,630.2,673.41,8315.46,-51.41493677,633.2832446,594.46
673.41,679.85,590,594.46,6714.94,-89.09090909,630.4074487,623.54
594.46,635,551.49,623.54,5206.35,-68.62753636,629.8987488,669.26
623.54,762.24,618.51,669.26,5940.81,-48.71984673,632.814397,674.15
669.26,703.34,641.41,674.15,2243.09,-46.59061221,635.8762936,633.04
674.15,680.91,615.26,633.04,1350.42,-64.49098668,635.6661977,648.49
633.04,664.08,627,648.49,1230.6,-57.76365061,636.616109,647.01
648.49,664.86,640,647.01,2494.16,-58.40808151,637.3860269,639.5
647.01,650.53,615.85,639.5,2053.6,-61.67813289,637.5426175,669.7
639.5,675,635,669.7,1688.09,-48.52825917,639.9246458,677.74
669.7,691.2,665.85,677.74,2111.15,-45.02743186,642.7257832,700
677.74,703.94,674,700,1228.66,-32.03203661,646.9683177,664.82
700,703.96,644.65,664.82,1540.96,-47.85589399,648.2906646,679.26
664.82,684.73,645,679.26,1654.77,-39.37366548,650.5846894,666.5
679.26,683.11,659.57,666.5,970.34,-45.4282325,651.7636013,677.59
666.5,681.23,665.85,677.59,906.68,-40.16607355,653.6766679,640
677.59,681.99,610.7,640,2909.92,-80.66517091,652.6635814,670
640,670.07,634.04,670,1772.69,-36.41432554,653.9477605,657.95
670,671.93,622,657.95,1923.47,-49.33519194,654.2442227,651.2
657.95,657.95,642.42,651.2,495.79,-56.57302166,654.0187247,652.98
651.2,663.32,645.32,652.98,815.62,-54.66437916,653.9417822,674.21
652.98,675.98,647.14,674.21,974.64,-31.90006434,655.4431316,662.88
674.21,674.21,657.96,662.88,928.63,-44.04889556,655.9940108,662.78
662.88,665.92,650,662.78,1157.1,-44.15612267,656.4966766,663.87
662.78,669,660,663.87,1157.88,-42.9873472,657.0428487,665
663.87,669.1,661,665,432.23,-41.77568089,657.6322673,677.88
665,685,661.52,677.88,927.5,-9.582772544,659.1320994,675.28
677.88,686,667.58,675.28,1296.12,-14.23638778,660.3282402,673.51
675.28,676.55,666.02,673.51,991.27,-16.58698539,661.3046668,667
673.51,676.15,660,667,1552.88,-25.23240372,661.7265434,664.5
667,669.46,658.89,664.5,554.76,-33.59375,661.9319846,648.97
664.5,668.97,644.54,648.97,1532.52,-57.859375,660.9718376,657.71
648.97,660,645.94,657.71,715.12,-64.91509867,660.73022,662.9
657.71,668.44,651.98,662.9,873.13,-55.71635311,660.8909444,654.28
662.9,664.68,652.01,654.28,847.7,-76.50747709,660.4012448,655.03
654.28,659.1,642.5,655.03,1130.07,-71.1954023,660.0033749,654.03
655.03,663.94,648,654.03,1755.59,-73.49425287,659.5609026,653.87
654.03,661.1,651.7,653.87,889.65,-73.86206897,659.1393543,653
653.87,659.57,651.7,653,1002.86,-75.86206897,658.6845873,654.93
653,658.18,651.9,654.93,453.11,-71.42528736,658.4064697,623.68
654.93,656.67,623.68,623.68,1301.11,-100,655.8341386,605
623.68,627.05,601.01,605,2577.04,-94.71803018,652.0686469,506
605,611.44,479,506,7142.29,-86.30484403,641.2487471,564.94
506,572,502.75,564.94,5302.46,-54.8776646,635.5962473,582.92
564.94,589,564.94,582.92,2819.75,-45.29662578,631.6943031,575.65
582.92,584.41,567.41,575.65,1017.31,-48.98120777,627.5428732,591.6
575.65,598,569.88,591.6,1036.92,-40.56165541,624.8804382,593
591.6,607.51,570.11,593,1356.87,-38.60404998,622.5189242,590.31
593,597.35,585,590.31,915.87,-39.8129123,620.133078,586.3
590.31,593.37,583.2,586.3,1082.41,-41.98118309,617.6269241,588.95
586.3,603.14,582,588.95,1855.27,-39.62108731,615.5027075,588.23
588.95,599.98,588,588.23,1600.83,-39.50822396,613.4825069,588.36
588.23,592.19,582.51,588.36,945.09,-38.9664025,611.6215805,585.1
588.36,590.79,583.31,585.1,449.04,-40.28254629,609.657019,569.67
585.1,585.51,561.4,569.67,1081.67,-38.75717663,606.6950176,570.74
569.67,575,561.48,570.74,795.16,-30.73089701,604.0316829,581
570.74,587.8,565.34,581,1200.53,-25.3054601,602.3256323,574.43
581,581.06,569.54,574.43,751.15,-71.74148775,600.2592892,572
574.43,579.36,570.81,572,616.91,-77.01149425,598.1660085,572.95
572,577.99,572,572.95,601.61,-74.95120364,596.298156,580
572.95,584,572.03,580,469.89,-59.66167859,595.0908852,580.53
580,586.12,577.52,580.53,393.36,-54.16866315,594.0123011,586
580.53,592.13,579.85,586,794.09,-41.06372784,593.4187973,584.9
586,588.99,580.1,584.9,764,-43.6990896,592.7877753,580.47
584.9,587.71,579.36,580.47,524.66,-50.57024365,591.8753475,576.85
580.47,582.25,569.89,576.85,1358.06,-49.82137057,590.7623588,579.36
576.85,580.51,572.99,579.36,349.58,-41.55548324,589.9177396,569.02
579.36,579.71,564.27,569.02,612.63,-75.20338432,588.3697589,574.73
569.02,580.97,567.06,574.73,561.73,-56.76998369,587.3594064,574.69
574.73,582.01,570.47,574.69,898.12,-62.59870782,586.4209319,579.21
574.69,581.7,573.42,579.21,717.82,-46.3747308,585.8867888,573.36
579.21,579.21,569.42,573.36,454.42,-67.37257717,584.9588785,571.1
573.36,575,568.24,571.1,1002.1,-75.48456569,583.9322949,577
571.1,577,565.56,577,1091.61,-54.30725054,583.4187916,599.97
577,605.33,572.13,599.97,1286.89,-13.05406722,584.644807,608.91
599.97,616.68,598.3,608.91,963.41,-14.825415,586.4422287,610.02
608.91,612.3,602,610.02,730.44,-12.70749857,588.1887303,613.35
610.02,614,605,613.35,481.48,-6.353749284,590.052528,615.71
613.35,617.38,606.35,615.71,973.59,-3.144417247,591.9530815,629.6
615.71,635.62,615,629.6,990.93,-8.437281009,594.7417421,625.26
629.6,631.12,621.25,625.26,603.62,-14.51997197,597.0023538,625.26
625.26,629.24,622.77,625.26,434.38,-14.78732515,599.0955128,611.33
625.26,634.77,595.16,611.33,806.13,-34.67028261,600.0017711,611.1
611.33,613.54,607.15,611.1,504.68,-34.99857265,600.8238622,615.16
611.1,617,607.76,615.16,735.51,-29.20353982,601.8857983,612.24
615.16,616.85,610.75,612.24,651.11,-33.37139595,602.6527762,612.92
612.24,615.8,609.05,612.92,522.92,-32.40079931,603.4133113,610
612.92,613,606.67,610,455.79,-40.35281147,603.9012142,606.59
610,610.08,604.58,606.59,330.61,-71.74987642,604.1003835,612.02
606.59,614.51,606.59,612.02,323.12,-58.32921404,604.6870217,610.99
612.02,614.59,605.06,610.99,586.68,-60.87493821,605.153909,610.01
610.99,612,605.56,610.01,777.46,-63.29708354,605.5136195,599
610.01,610.98,592,599,1117.73,-83.95231545,605.0311291,598.35
599,600.76,595.37,598.35,483.58,-85.15314473,604.5362307,604.17
598.35,604.56,595.05,604.17,519.05,-71.5454758,604.5091025,604
604.17,607.63,601.5,604,310,-71.94295067,604.4713912,601.03
604,604,598,601.03,453.02,-63.88,604.2164733,608.04
601.03,608.57,599,608.04,764.48,-35.84,604.4996975,606.52
608.04,609.11,600.69,606.52,721.26,-41.5694165,604.6493496,604.99
606.52,607.59,601.85,604.99,415.79,-45.42016807,604.6745829,605.5
604.99,609.3,604.25,605.5,496.8,-40.23904382,604.7357249,611.28
605.5,612.5,604.03,611.28,535.28,-14.65250111,605.220486,614.27
611.28,617.3,610.4,614.27,450.35,-11.97628458,605.8908204,610
614.27,615.98,607.15,610,323.24,-28.85375494,606.1952041,612.25
610,613.66,609.02,612.25,592.68,-19.96047431,606.6437075,612
612.25,613.6,608,612,435.17,-20.9486166,607.0404699,612.51
612,616.09,608.94,612.51,828.39,-21.52808989,607.4456203,614.91
612.51,615.97,611.26,614.91,385.16,-10.74157303,607.9985373,617.98
614.91,623,611.34,617.98,1667.51,-20.08,608.7379049,620.79
617.98,623.1,616.15,620.79,528.82,-9.203187251,609.6306527,616.52
620.79,620.79,615.01,616.52,362.01,-27.30290456,610.1409747,618.12
616.52,619.9,614.83,618.12,724.84,-22.22222222,610.7320136,644.23
618.12,645.42,616.32,644.23,1468.11,-2.73123709,613.2133459,637.46
644.23,645,633.28,637.46,767.33,-19.23169848,615.0093944,630.15
637.46,639.98,630.15,630.15,763.62,-36.89296932,616.1309207,640.61
630.15,643,630.15,640.61,939.07,-12.56859159,617.9441859,640.75
640.61,647,636.4,640.75,539.61,-15.6838143,619.6335054,643.25
640.75,645.06,638.75,643.25,183.94,-9.615384615,621.3828754,640
643.25,643.55,637.8,640,618.75,-17.94871795,622.7619217,636.97
640,641.1,634.1,636.97,606.01,-26.35312664,623.8143719,631.5
636.97,639.64,623.73,631.5,1047.9,-43.36877448,624.3836777,632.84
631.5,633.42,627.01,632.84,453.28,-39.7083567,625.0100719,633.4
632.84,638,630.02,633.4,717.39,-42.27541187,625.6315481,663.73
633.4,669.86,627,663.73,1495.79,-11.13937852,628.4536556,653.93
663.73,669,652.79,653.93,770.33,-28.94784663,630.3407923,652.63
653.93,657.88,645.81,652.63,1384.76,-32.18154651,631.9918447,651.99
652.63,664,651.99,651.99,1611.78,-38.73834815,633.4731895,675.13
651.99,679,651.99,675.13,1619.77,-7.00199023,636.5588792,681.97
675.13,687.84,674.63,681.97,1501.28,-9.156137888,639.9226659,690
681.97,691.78,681.97,690,1231.3,-2.615723733,643.6320981,717.87
690,722.01,687.93,717.87,1651.6,-4.212454212,649.1312019,698.7
717.87,717.88,688,698.7,1734.56,-23.71794872,652.8029647,700.8
698.7,708.9,685.7,700.8,996.14,-21.58119658,656.3583007,733.75
700.8,739.49,697.91,733.75,2354.66,-4.9585349,662.0910192,737.5
733.75,739,722.89,737.5,1847.17,-1.769046137,667.6768696,691.13
737.5,750.5,673.41,691.13,4099.75,-48.07287449,669.4141385,707.41
691.13,710,682.31,707.41,2007.08,-34.89068826,672.2286468,706.48
707.41,714.47,698.48,706.48,663.19,-42.04795109,674.765784,715.5
706.48,721.46,702.88,715.5,625.78,-33.43203744,677.7831334,708.86
715.5,715.5,700.16,708.86,900.21,-42.26982032,680.0851235,712.71
708.86,718.3,704.14,712.71,987.5,-38.36158766,682.501781,722.4
712.71,745.49,708.68,722.4,2750.68,-36.45090154,685.4572046,713.5
722.4,724.7,706,713.5,1219.55,-47.99584901,687.5344487,715.25
713.5,718.99,712,715.25,746.9,-45.72577507,689.5874525,704.46
715.25,719.1,701.35,704.46,713.45,-59.72240239,690.6891227,702.78
704.46,706.79,685.33,702.78,1087.75,-61.90167337,691.5847433,705.82
702.78,709,697.79,705.82,785.16,-57.95823064,692.6392067,711.3
705.82,717,704.83,711.3,818.88,-50.84965625,694.0214877,742.75
711.3,744.8,709,742.75,2462.28,-10.05318459,697.6310071,739
742.75,760.81,733.3,739,3435.49,-27.78343949,700.695377,750.55
739,754,733.01,750.55,1742.41,-13.59300477,704.388312,752
750.55,763.11,735,752,1445.44,-14.2838776,707.9151037,730.98
752,757,713,730.98,1420.69,-41.30881975,709.6236146,737.69
730.98,741,728.33,737.69,550.29,-32.68192337,711.7026061,748.01
737.69,752.61,733.83,748.01,1803.67,-19.41373104,714.3920427,740.34
748.01,750,731.06,740.34,1287.25,-29.27487786,716.3141136,738.61
740.34,745.11,730,738.61,867.25,-31.49910003,717.9656607,740.92
738.61,743,730.35,740.92,979.35,-28.52918488,719.6659821,734.78
740.92,743.3,726,734.78,684.93,-36.42324505,720.785539,728.3
734.78,739,727.2,728.3,616.82,-53.29148806,721.3421658,735.78
728.3,736.07,728,735.78,837.69,-46.89430336,722.411635,732.2
735.78,735.78,728.5,732.2,1064.68,-57.12437627,723.136699,742.72
732.2,743.56,731.02,742.72,1163.42,-40.69048094,724.5873139,754
742.72,754.5,740.89,754,1290.26,-18.18000399,726.7660314,773.87
754,781.98,752.42,773.87,2429.07,-11.75703102,730.2552143,765.28
773.87,774.58,757.12,765.28,712.88,-24.20991592,732.8496428,769.6
765.28,772.57,762.43,769.6,542.78,-22.11504109,735.5718915,754.47
769.6,771.6,745.93,754.47,1667.32,-49.14255091,736.9717514,757.86
754.47,760.03,748.09,757.86,1232.12,-43.08681672,738.5190291,767.12
757.86,770,753.78,767.12,816.03,-26.54519471,740.6376195,770.71
767.12,779.5,762,770.71,765.67,-20.13219007,742.8652033,772.42
770.71,775,767,772.42,849.54,-17.07752769,745.0544475,775
772.42,778.56,771.24,775,693.55,-12.7418766,747.2726365,768.05
775,775.42,762.02,768.05,618.55,-25.80585402,748.8117005,778.37
768.05,783.26,768.05,778.37,1025,-8.929875822,751.0012042,780.5
778.37,789,770,780.5,1074.56,-14.66022766,753.1863002,777.52
780.5,783.09,774,777.52,908.92,-23.86198296,754.9887964,778.1
777.52,781.5,776.53,778.1,736.26,-25.30763873,756.7007374,785.33
778.1,785.75,776,785.33,1094.3,-8.521012306,758.8214236,792.47
785.33,795,785.33,792.47,610.61,-5.155899735,761.3139107,792.69
792.47,794.44,786.5,792.69,339.1,-4.707560628,763.6380655,791.18
792.69,794.44,789.19,791.18,680.79,-8.143253038,765.6782088,803.42
791.18,806.1,790,803.42,1163.66,-5.122324159,768.473897,827.86
803.42,830,796.47,827.86,1872.1,-3.147058824,772.8728676,860.1
827.86,877.99,826.02,860.1,2597.1,-15.42640338,779.3341367,920
860.1,922.93,859.01,920,4040.55,-1.820893667,789.7538302,894.93
920,923.87,884.33,894.93,1641.66,-17.88075378,797.5446576,899.98
894.93,900.34,853.37,899.98,1661.59,-15.33179309,805.1324608,904.88
899.98,917.53,888.96,904.88,1835.09,-12.34158705,812.5211674,929.16
904.88,939,900,929.16,1760.31,-5.963636364,821.1610809,978.74
929.16,979.99,929.03,978.74,3197.6,-0.612775136,832.8335934,977.01
978.74,982,950,977.01,2612.43,-2.422330097,843.5133273,960.7
977.01,977.01,920.02,960.7,2202.46,-10.83032491,852.1938215,968.21
960.7,971.73,940.01,968.21,791.88,-7.05370844,860.7876125,998.07
968.21,1010,961.37,998.07,1457.01,-5.402835017,870.9566783,1020
998.07,1034.93,996.07,1020,2297.35,-6.095619156,881.9969243,1037.99
1020,1039.84,1010,1037.99,1655.8,-0.760159428,893.551967,1139.52
1037.99,1150,997.23,1139.52,5422.72,-3.234767578,911.7718213,996.4
1139.52,1156.9,879.01,996.4,8491.62,-52.8778045,918.0405752,896.37
996.4,1059.2,868.38,896.37,5800.95,-85.83336079,916.4353474,899.43
896.37,909,815.01,899.43,4967.69,-75.30784755,915.1756921,911.5
899.43,940,890,911.5,2054.51,-71.77747229,914.9034186,909.99
911.5,917.74,878,909.99,1317.51,-72.21913481,914.5394617,911
909.99,916.69,898.1,911,1201.29,-71.92371815,914.2772793,793.99
911,924.59,765.43,793.99,9743.46,-92.70442179,905.3671105,816.02
793.99,838,756,816.02,4110.61,-85.02868546,898.748806,835.01
816.02,839,776.81,835.01,3153.2,-80.29184335,894.027413,821.15
835.01,846.95,811,821.15,1652,-83.7490646,888.6290861,824.53
821.15,833,811.93,824.53,1197.24,-82.90596159,883.8810056,832.91
824.53,840.6,822.15,832.91,1329.08,-80.81566475,880.1053756,909.17
832.91,920,830,909.17,4530.69,-61.7934647,882.2583107,883.69
909.17,917,852.11,883.69,3303.69,-68.14916438,882.3643618,900.9
883.69,909,880.02,900.9,2401.27,-52.20976253,883.737372,896.21
900.9,907.1,885,896.21,1719,-23.79891304,884.6612704,924.93
896.21,928.08,896.08,924.93,2079.01,-8.190217391,887.6441392,919.68
924.93,939.91,888,919.68,1982.22,-10.99994563,890.017166,924.99
919.68,929.92,912.62,924.99,1161.72,-8.112663803,892.6077463,890.9
924.99,930,886,890.9,3402.04,-26.64890436,892.4812465,895
890.9,903.33,882.58,895,1392.55,-24.41955304,892.6678209,916.53
895,921.78,894.99,916.53,1065.83,-14.33476395,894.4353897,921.45
916.53,925,910,921.45,1551.87,-14.32006826,896.4364719,920.25
921.45,923.63,917.01,920.25,724.99,-15.36177528,898.200437,918.11
920.25,923.76,915.7,918.11,601.2,-18.51222826,899.6752194,922.73
918.11,925,915,922.73,1230.51,-15.63097079,901.382981,973.84
922.73,974.97,919,973.84,3314.31,-0.919746052,906.7501675,985.11
973.84,989,964.99,985.11,2361.7,-3.569462287,912.5545996,1007
985.11,1013.99,975.98,1007,2555.86,-5.319229891,919.5505552,1015
1007,1037.52,981.76,1015,3204.23,-14.53465858,926.6208844,1035
1015,1046.5,1001.8,1035,1851.51,-7.015617374,934.6489671,1017.84
1035,1036,1005.4,1017.84,1161.56,-17.4841386,940.8112658,1027.02
1017.84,1029.91,1013.75,1027.02,796.6,-11.88384578,947.197098,1053.16
1027.02,1055,1023.82,1053.16,1965.14,-1.067161582,955.0462018,1060.6
1053.16,1069.91,1025.4,1060.6,2884.59,-5.322433112,962.8650017,983.86
1060.6,1079.91,940.01,983.86,6699.92,-56.52992761,964.4201867,1002.99
983.86,1010,948.21,1002.99,2840.15,-46.64362379,967.2772099,1010.2
1002.99,1018.49,993,1010.2,1292.05,-42.27154205,970.4566759,1001.1
1010.2,1013.7,999,1001.1,826.21,-47.78970347,972.7265517,998.8
1001.1,1010,982.01,998.8,1294.66,-50.40705985,974.6579183,1014.97
998.8,1025,992.09,1014.97,1855.4,-46.41887062,977.6439984,1015.75
1014.97,1020,1001.3,1015.75,1211.24,-45.86132952,980.4666652,1039.87
1015.75,1047.43,1015.75,1039.87,1918.3,-28.62044317,984.8669122,1052.07
1039.87,1063.92,1036,1052.07,2165.2,-19.89992852,989.8449187,1058.91
1052.07,1069.79,1051,1058.91,1467.39,-15.01072194,994.9608507,1055.61
1058.91,1063,1042.95,1055.61,520.15,-17.36954968,999.4533802,1088.68
1055.61,1093.33,1045.47,1088.68,1440.67,-3.032872424,1006.062759,1128.46
1088.68,1132.74,1080,1128.46,2575.04,-2.220723292,1015.129222,1125.67
1128.46,1140,1102.56,1125.67,2192.87,-7.165358268,1023.317428,1182
1125.67,1193.43,1122.09,1182,3010.37,-4.661120626,1035.071692,1185
1182,1214.97,1056.66,1185,4998.65,-12.86486951,1046.177493,1146.83
1185,1185,1120.4,1146.83,2223.09,-29.24965659,1053.633234,1167
1146.83,1184.44,1130,1167,1722.75,-20.59151786,1062.030772,1190.21
1167,1196.99,1161.98,1190.21,1837.69,-11.10911701,1071.52553,1180
1190.21,1208.5,1175.81,1180,2027.03,-16.36635934,1079.560676,1225
1180,1230,1177.18,1225,2248.94,-2.333722287,1090.333959,1254
1225,1282.39,1212.42,1254,2886.48,-11.52238321,1102.45737,1277
1254,1288,1235.28,1277,2729.15,-4.48887982,1115.386453,1261.27
1277,1280.23,1232.5,1261.27,1414.87,-10.90797796,1126.192642,1267.98
1261.27,1277.72,1237.78,1267.98,1199.65,-8.254648909,1136.695409,1275
1267.98,1279.91,1257.38,1275,1003.89,-5.619434598,1146.940194,1224.92
1275,1279.9,1158.45,1224.92,4081.78,-27.26722573,1152.716476,1143.39
1224.92,1238.11,1131.34,1143.39,3161.96,-62.50972594,1152.025626,1187.19
1143.39,1205.4,1105,1187.19,2289.18,-43.57655399,1154.630394,1111
1187.19,1310.98,968,1111,8293.93,-58.3066068,1151.398513,1174.97
1111,1191.09,1105,1174.97,3740.32,-39.65537349,1153.144549,1224.37
1174.97,1231.94,1138,1224.37,1955,-25.25220129,1158.420508,1230
1224.37,1241.06,1180,1230,4085.31,-23.61070616,1163.722693,1243.99
1230,1259.72,1218,1243.99,2522.93,-19.53175112,1169.668419,1252.92
1243.99,1259,1238.5,1252.92,2407.06,-16.92810076,1175.835203,1165.1
1252.92,1255.92,1025,1165.1,6820.64,-42.53309231,1175.040003,1021.16
1165.1,1165.1,983.9,1021.16,8377.84,-84.50055397,1163.641484,954.99
1021.16,1080,923.6,954.99,6805.58,-91.89684547,1148.185819,1017.94
954.99,1040,943.9,1017.94,4297.88,-75.64665187,1138.53798,1030
1017.94,1040,902,1030,3223.25,-68.70262605,1130.49813,1110.37
1030,1115,1030,1110.37,3491.84,-49.05129835,1129.007157,1032.01
1110.37,1113,975.63,1032.01,3833.96,-68.21115947,1121.822183,1024.03
1032.01,1052.63,1006.4,1024.03,2442.73,-70.16235513,1114.578317,921.3
1024.03,1033,911.23,921.3,4796.6,-94.60471877,1100.261405,951.08
921.3,960,881.89,951.08,4831.51,-81.68753143,1089.21093,961.88
951.08,994.57,923.01,961.88,2850.31,-78.82910304,1079.77901,1039.85
961.88,1044.44,948.32,1039.85,3333.18,-58.19283805,1076.821305,1043.28
1039.85,1067.8,1016.13,1043.28,4577.26,-57.20346848,1074.336764,1043.43
1043.28,1060.06,1006.9,1043.43,3859.62,-56.81095099,1072.047374,1040
1043.43,1057.51,1022.79,1040,3219.29,-44.17216906,1069.673495,1079.78
1040,1088.96,1040,1079.78,3655.38,-15.10874694,1070.422125,1091.73
1079.78,1108.22,1070,1091.73,2543.25,-9.982411737,1072.000486,1107.46
